date,code,side,entry,exit,entry_ts,exit_ts,pnl,entry_z,exit_z
2025-04-18,58020,1,2057.5,2059.5,2025-04-18 12:37:00,2025-04-18 12:42:00,-0.0006284186750894155,-2.378213633974379,-0.16774852381935162
2025-04-18,58020,1,2057.5,2057.5,2025-04-18 12:48:00,2025-04-18 14:43:00,-0.0016,-1.787420184913522,-0.19758568350301828
2025-04-18,58020,1,2050.5,2052.5,2025-04-18 15:00:00,2025-04-18 15:24:00,-0.0006251035055306011,,
2025-04-21,58020,1,1992.0,1997.5,2025-04-21 10:00:00,2025-04-21 14:18:00,0.0011572394958861128,-3.2617616345215836,0.12619228501166668
2025-04-21,58020,1,1994.5,1997.0,2025-04-21 14:24:00,2025-04-21 14:29:00,-0.0003473379296461618,-1.5592565870063204,-0.15174468183724796
2025-04-21,58020,1,1994.5,1997.5,2025-04-21 14:31:00,2025-04-21 14:47:00,-9.699370503148032e-05,-1.5472615967200491,0.15835265659234538
2025-04-21,58020,-1,1999.5,1997.5,2025-04-21 15:08:00,2025-04-21 15:24:00,-0.0005992493535567258,1.7214462588552804,0.15735165793859884
2025-04-22,58020,1,1989.0,1995.0,2025-04-22 10:01:00,2025-04-22 10:24:00,0.0014120504699916211,-2.447575722348581,-0.0752520623862354
2025-04-22,58020,-1,2001.0,1996.0,2025-04-22 10:42:00,2025-04-22 11:13:00,0.0009018777123240981,1.8594676008115443,0.04959419746503433
2025-04-22,58020,-1,1999.5,2017.0,2025-04-22 11:25:00,2025-04-22 15:24:00,-0.0103141096673388,,
2025-04-23,58020,1,2081.0,2082.0,2025-04-23 10:04:00,2025-04-23 12:55:00,-0.0011195772187203136,-1.6143829296018282,-0.06387961484822609
2025-04-23,58020,1,2077.5,2076.5,2025-04-23 13:23:00,2025-04-23 15:24:00,-0.002081463658794997,,
2025-04-24,58020,-1,2201.5,2208.5,2025-04-24 10:07:00,2025-04-24 12:47:00,-0.004774605840772639,2.236546139062639,0.21680513967004414
2025-04-24,58020,1,2201.0,2206.0,2025-04-24 13:17:00,2025-04-24 13:19:00,0.0006691182869861666,-1.5151979071918928,0.04961933105659608
2025-04-24,58020,-1,2210.5,2206.5,2025-04-24 13:21:00,2025-04-24 13:30:00,0.0002111845566960084,1.8008369572236973,0.1408714657315459
2025-04-24,58020,1,2204.0,2206.0,2025-04-24 14:00:00,2025-04-24 14:16:00,-0.0006929704593573769,-1.8722445389505096,0.019460779580179784
2025-04-24,58020,1,2201.5,2206.0,2025-04-24 14:20:00,2025-04-24 14:24:00,0.0004419746176392164,-1.8384074671452775,0.028280905986610216
2025-04-24,58020,1,2202.0,2191.5,2025-04-24 14:42:00,2025-04-24 15:24:00,-0.006379797423761451,,
2025-04-25,58020,-1,2236.5,2226.5,2025-04-25 10:00:00,2025-04-25 10:09:00,0.002881298111145749,1.9199930737672528,0.024321056881879802
2025-04-25,58020,1,2210.5,2223.0,2025-04-25 10:26:00,2025-04-25 12:38:00,0.004038900697898641,-1.7013337810533864,-0.18289194047709556
2025-04-25,58020,-1,2230.0,2226.0,2025-04-25 12:48:00,2025-04-25 13:27:00,0.00019533261867426318,1.6105931942024139,0.22563170262521898
2025-04-25,58020,-1,2233.0,2227.0,2025-04-25 13:33:00,2025-04-25 14:00:00,0.0010905845827902181,1.7604595146529214,0.2758437236388053
2025-04-25,58020,-1,2233.5,2227.5,2025-04-25 14:16:00,2025-04-25 15:19:00,0.0010899814472090242,1.7128412190747533,0.02633659394107826
2025-04-28,58020,1,2264.5,2255.5,2025-04-28 10:00:00,2025-04-28 15:24:00,-0.0055823061478178886,,
2025-04-30,58020,1,2285.5,2281.5,2025-04-30 10:26:00,2025-04-30 13:51:00,-0.003351697404341829,-1.658070494000871,-0.2970526355749463
